timestamp,ch1,ch2,ch3
1746888173.7758908,-38,-87,-31
1746888173.7789104,-75,-66,-34
1746888173.7804365,-56,-69,-24
1746888173.7834444,-97,-76,-23
1746888173.7849557,-69,-75,-31
1746888173.7879314,-96,-68,-26
1746888173.789477,-98,-77,-25
1746888173.7935076,-103,-62,-19
1746888173.7940273,-91,-52,-15
1746888173.7980492,-87,-38,-9
1746888173.7985635,-94,-54,-18
1746888173.802583,-79,-45,-5
1746888173.80309,-92,-41,-15
1746888173.807137,-72,-37,-18
1746888173.8081646,-91,-32,-16
1746888173.811715,-48,-17,3
1746888173.8127306,-77,-36,-14
1746888173.8165245,-19,-14,0
1746888173.8175313,-54,-21,2
1746888173.821581,3,-2,-2
1746888173.8221138,-19,-3,0
1746888173.8261943,17,5,6
1746888173.826725,9,-9,-9
1746888173.830731,54,24,11
1746888173.8312378,16,15,7
1746888173.83575,50,24,14
1746888173.83575,61,27,16
1746888173.8402948,81,31,10
1746888173.8402948,63,28,12
1746888173.844849,93,38,14
1746888173.8453574,88,40,2
1746888173.849365,108,52,18
1746888173.8498716,98,39,23
1746888173.854413,98,58,14
1746888173.854413,93,58,12
1746888173.858972,87,75,24
1746888173.858972,90,62,18
1746888173.8634915,71,79,35
1746888173.8680024,73,73,26
1746888173.8680024,51,67,19
1746888173.8727415,51,74,21
1746888173.873249,39,76,27
1746888173.8772688,28,87,23
1746888173.8777766,17,74,30
1746888173.881783,11,76,26
1746888173.8822901,-13,85,28
1746888173.886299,-12,70,42
1746888173.8868032,-33,72,41
1746888173.8908098,-27,77,45
1746888173.8913143,-64,81,50
1746888173.895826,-80,72,46
1746888173.8953195,-50,84,45
1746888173.9004755,-89,63,40
1746888173.900983,-85,67,35
1746888173.9049895,-91,65,42
1746888173.905494,-85,76,49
1746888173.9095142,-97,49,54
1746888173.9100294,-97,64,51
1746888173.9140403,-97,45,44
1746888173.9145563,-94,48,39
1746888173.918577,-93,33,61
1746888173.9190857,-95,41,49
1746888173.923094,-63,35,46
1746888173.9236002,-85,39,44
1746888173.9276063,-41,21,52
1746888173.9281104,-62,32,56
1746888173.9321167,-28,0,57
1746888173.9326212,-52,28,63
1746888173.9371483,-1,-8,59
1746888173.9376647,-31,18,60
1746888173.9416854,19,-14,48
1746888173.9421961,-9,-1,58
1746888173.9462042,48,-28,58
1746888173.9472153,29,-12,48
1746888173.9507613,66,-29,64
1746888173.9517756,51,-23,62
1746888173.9555962,87,-45,55
1746888173.9561136,72,-27,51
1746888173.9601197,103,-52,67
1746888173.9606252,80,-42,57
1746888173.9646482,101,-47,60
1746888173.965158,102,-50,52
1746888173.969165,107,-67,63
1746888173.9696712,89,-61,50
1746888173.9736779,97,-74,57
1746888173.9741824,91,-69,65
1746888173.978694,83,-70,63
1746888173.979215,95,-75,61
1746888173.9837608,60,-81,62
1746888173.9883018,51,-82,53
1746888173.9883018,45,-75,54
1746888173.9927716,33,-69,66
1746888173.993282,7,-73,59
1746888173.9973028,19,-86,59
1746888173.9978132,-21,-75,46
1746888174.0018373,-4,-81,64
1746888174.00235,-35,-84,59
1746888174.00636,-32,-78,57
1746888174.0068705,-68,-73,54
1746888174.0114167,-59,-82,60
1746888174.0119524,-70,-78,54
1746888174.0159733,-72,-73,56
1746888174.0169861,-95,-66,43
1746888174.02053,-89,-76,41
1746888174.0215454,-94,-53,51
1746888174.0254624,-106,-69,44
1746888174.025989,-108,-64,50
1746888174.0300145,-97,-53,57
1746888174.030529,-95,-39,40
1746888174.0345495,-87,-55,39
1746888174.035058,-90,-37,37
1746888174.0390663,-84,-37,42
1746888174.0395722,-75,-33,47
1746888174.0435793,-64,-26,35
1746888174.044084,-47,-28,37
1746888174.048089,-58,-14,32
1746888174.0485952,-24,-16,36
1746888174.0526025,-29,-8,27
1746888174.0531113,9,-8,31
1746888174.0572114,5,-10,25
1746888174.057719,30,6,41
1746888174.0617776,25,11,37
1746888174.0622828,43,19,22
1746888174.0663898,54,25,35
1746888174.066895,61,29,36
1746888174.070905,61,21,33
1746888174.0714114,92,30,32
1746888174.0754187,74,44,23
1746888174.0759242,90,42,30
1746888174.0804353,98,51,21
1746888174.085089,96,61,12
1746888174.085089,92,64,22
1746888174.089914,107,57,20
1746888174.089914,92,64,17
1746888174.0945253,86,68,3
1746888174.0950422,83,81,4
1746888174.0991423,84,69,4
1746888174.1006207,55,72,8
1746888174.1035607,48,78,11
1746888174.1051054,31,79,-5
1746888174.108131,41,68,2
1746888174.11014,4,77,4
1746888174.1126816,19,76,8
1746888174.1147048,-11,84,8
1746888174.1179004,-8,77,-1
1746888174.119861,-43,80,-11
1746888174.122379,-29,75,-4
1746888174.124387,-64,85,-5
1746888174.1268988,-57,83,-1
1746888174.128883,-71,65,-13
1746888174.131409,-75,64,-16
1746888174.1334379,-87,64,-18
1746888174.1358695,-82,59,-21
1746888174.1382303,-95,67,-19
1746888174.1402483,-103,61,-23
1746888174.1427834,-95,45,-13
1746888174.1448138,-90,63,-29
1746888174.1473882,-92,52,-21
1746888174.149394,-88,51,-30
1746888174.1519053,-83,40,-25
1746888174.1544178,-86,32,-19
1746888174.1568923,-65,21,-35
1746888174.1594102,-64,33,-32
1746888174.1615195,-54,21,-23
1746888174.1646283,-45,19,-35
1746888174.1662953,-16,4,-29
1746888174.169415,-24,15,-37
1746888174.170925,5,4,-32
1746888174.1739302,-5,-3,-39
1746888174.175648,32,-9,-28
1746888174.1786535,17,-10,-38
1746888174.1805403,49,-29,-31
1746888174.1836505,45,-16,-31
1746888174.185745,74,-32,-35
1746888174.1883914,70,-29,-46
1746888174.1906705,74,-35,-38
1746888174.1930296,88,-41,-36
1746888174.1955957,103,-54,-50
1746888174.1978364,94,-54,-48
1746888174.200594,100,-62,-53
1746888174.202705,100,-64,-43
1746888174.2053185,96,-60,-40
1746888174.2073267,94,-53,-52
1746888174.210227,86,-58,-47
1746888174.2122507,96,-65,-48
1746888174.214748,69,-63,-61
1746888174.217214,70,-76,-49
1746888174.219575,64,-79,-60
1746888174.2220173,54,-86,-52
1746888174.224051,44,-70,-55
1746888174.2265985,26,-70,-61
1746888174.2286122,20,-72,-57
1746888174.2311237,11,-79,-49
1746888174.2331333,-19,-77,-62
1746888174.2356434,-11,-83,-67
1746888174.2381544,-30,-78,-65
1746888174.24016,-46,-71,-55
1746888174.242594,-68,-79,-65
1746888174.2446058,-54,-73,-63
1746888174.2471192,-80,-81,-63
1746888174.2491245,-79,-72,-62
1746888174.2521386,-95,-67,-67
1746888174.2537017,-81,-67,-53
1746888174.2567067,-89,-55,-68
1746888174.2587159,-92,-68,-60
1746888174.2617242,-96,-52,-64
1746888174.2632358,-97,-57,-57
1746888174.2667463,-100,-44,-52
1746888174.2677526,-90,-40,-67
1746888174.2717683,-90,-36,-62
1746888174.2727754,-80,-32,-65
1746888174.2766902,-74,-37,-61
1746888174.2772098,-64,-35,-50
1746888174.2818258,-55,-28,-67
1746888174.286343,-30,-4,-51
1746888174.2868726,-27,-9,-48
1746888174.2913935,-9,-2,-55
1746888174.2919135,2,0,-58
1746888174.2959206,29,0,-66
1746888174.2964275,20,11,-52
1746888174.300943,53,24,-60
1746888174.3014574,46,23,-56
1746888174.3054767,75,38,-60
1746888174.3059886,65,37,-50
1746888174.3100123,79,47,-55
1746888174.3105192,79,41,-44
1746888174.3145258,90,42,-51
1746888174.315035,86,52,-53
1746888174.3190572,96,54,-55
1746888174.319567,95,61,-51
1746888174.324088,90,55,-41
1746888174.324088,100,57,-51
1746888174.328607,93,58,-36
1746888174.3291144,99,68,-53
1746888174.3336303,76,67,-40
1746888174.334151,77,66,-34
1746888174.3381722,52,77,-49
1746888174.3386827,67,85,-36
1746888174.342703,33,85,-29
1746888174.3432126,34,81,-34
1746888174.3472342,12,69,-28
1746888174.347746,19,69,-44
1746888174.3522785,-21,71,-44
1746888174.3528163,-11,71,-27
1746888174.356822,-38,80,-22
1746888174.357328,-30,77,-30
1746888174.3614423,-60,77,-30
1746888174.3626385,-55,74,-21
1746888174.3661537,-83,70,-18
1746888174.3671618,-86,75,-34
1746888174.3710618,-96,72,-32
1746888174.371581,-90,63,-29
1746888174.3755863,-106,67,-25
1746888174.376092,-98,65,-26
1746888174.380101,-106,47,-12
1746888174.3806064,-97,55,-25
1746888174.3851154,-99,56,-12
1746888174.3856282,-105,46,-5
1746888174.3899524,-91,28,-11
1746888174.3904579,-83,28,-15
1746888174.394464,-59,36,-6
1746888174.3949692,-78,38,-8
1746888174.3995128,-41,24,3
1746888174.400047,-49,14,-11
1746888174.4045773,-25,12,-9
1746888174.4045773,-21,10,-11
1746888174.4091818,-7,-1,-1
1746888174.4096875,-3,-8,9
1746888174.4141986,32,-5,10
1746888174.4147177,23,-15,6
1746888174.418723,45,-20,9
1746888174.419228,52,-21,5
1746888174.4232786,75,-33,4
1746888174.4237988,75,-33,11
1746888174.4278047,85,-31,6
1746888174.42831,77,-30,3
1746888174.432821,97,-52,14
1746888174.432821,86,-54,21
1746888174.4376514,91,-56,18
1746888174.4381588,106,-61,11
1746888174.4421673,90,-53,19
1746888174.4426742,91,-60,11
1746888174.447214,86,-59,25
1746888174.4477377,81,-73,22
1746888174.451744,76,-73,24
1746888174.4531534,74,-80,20
1746888174.4561608,59,-86,28
1746888174.457672,60,-73,26
1746888174.4606779,31,-74,32
1746888174.462213,45,-88,40
1746888174.465225,17,-84,42
1746888174.467075,2,-79,42
1746888174.470081,-13,-88,32
1746888174.4715884,-21,-80,39
1746888174.4745932,-36,-88,39
1746888174.4764724,-40,-73,39
1746888174.4789839,-67,-80,39
1746888174.480991,-49,-83,40
1746888174.4835012,-69,-71,45
1746888174.4855118,-73,-79,45
1746888174.4880269,-93,-61,46
1746888174.4900339,-99,-65,50
1746888174.492491,-107,-52,40
1746888174.495001,-94,-60,52
1746888174.4975111,-103,-47,48
1746888174.5000203,-99,-64,54
1746888174.502031,-95,-47,59
1746888174.504543,-95,-51,50
1746888174.5065496,-90,-47,49
1746888174.5090613,-78,-35,57
1746888174.5110717,-72,-21,62
1746888174.5135822,-60,-27,46
1746888174.5155897,-48,-10,45
1746888174.5184488,-53,-17,50
1746888174.5204883,-29,-2,62
1746888174.523522,-26,-12,49
1746888174.525051,6,-4,57
1746888174.5280578,-4,-6,62
1746888174.529567,28,9,63
1746888174.5326076,31,14,55
1746888174.5345743,57,10,61
1746888174.5371132,43,11,62
1746888174.5396473,72,23,52
1746888174.5416653,69,23,53
1746888174.5441773,93,33,57
1746888174.5461862,83,41,51
1746888174.5486977,90,56,65
1746888174.5507216,91,39,59
1746888174.5532358,107,63,50
1746888174.5552444,92,63,49
1746888174.557756,93,61,64
1746888174.5597665,103,53,62
1746888174.5622864,81,68,56
1746888174.5643044,90,62,60
1746888174.566835,71,68,50
1746888174.5688589,78,79,64
1746888174.57194,63,74,58
1746888174.573955,65,76,67
1746888174.5769708,32,70,61
1746888174.5784886,30,72,53
1746888174.5815277,6,80,54
1746888174.5834835,16,78,57
1746888174.5859957,-22,80,47
1746888174.5880427,-18,79,64
1746888174.590556,-40,85,54
1746888174.5925627,-41,83,56
1746888174.5950756,-59,78,61
1746888174.5970852,-55,69,45
1746888174.5996141,-87,62,61
1746888174.6016471,-79,74,45
1746888174.604163,-99,58,50
1746888174.6061733,-83,68,46
1746888174.6086836,-101,62,57
1746888174.6107106,-106,55,43
1746888174.6131601,-93,45,41
1746888174.6151738,-104,61,48
1746888174.618179,-102,47,37
1746888174.619689,-94,42,37
1746888174.622696,-84,39,53
1746888174.6242056,-82,45,39
1746888174.6272118,-72,35,44
1746888174.6287441,-73,22,36
1746888174.6323066,-54,25,40
1746888174.6333542,-48,20,39
1746888174.6371446,-21,3,45
1746888174.6381621,-20,18,40
1746888174.6420043,0,-2,28
1746888174.6425335,9,5,33
1746888174.6465535,25,-6,37
1746888174.6470654,17,-4,24
1746888174.6510816,50,-23,32
1746888174.6515906,43,-11,31
1746888174.6556067,58,-36,23
1746888174.656115,60,-31,23
1746888174.660129,79,-42,26
1746888174.6606426,81,-47,14
1746888174.6646557,87,-48,28
1746888174.6651628,89,-43,29
1746888174.6691835,101,-45,18
1746888174.6696928,105,-51,27
1746888174.6737125,99,-53,21
1746888174.6742215,97,-69,16
1746888174.6782017,95,-66,13
1746888174.6792088,89,-73,19
1746888174.68272,84,-66,2
1746888174.6837401,75,-66,11
1746888174.6873152,59,-78,8
1746888174.6883216,61,-83,6
1746888174.6918309,34,-76,5
1746888174.6928396,27,-73,-4
1746888174.6963542,8,-77,10
1746888174.697361,11,-88,5
1746888174.7008698,-16,-88,1
1746888174.701879,-15,-77,-9
1746888174.70539,-46,-81,5
1746888174.7063968,-39,-88,-5
1746888174.710444,-65,-79,-10
1746888174.7109742,-50,-74,-7
1746888174.7149825,-85,-77,-3
1746888174.7154884,-77,-72,-12
1746888174.7200327,-82,-60,-16
1746888174.7200327,-89,-76,-11
1746888174.7246127,-105,-71,-17
1746888174.7251198,-101,-69,-13
1746888174.7291267,-101,-45,-15
1746888174.7341602,-94,-45,-13
1746888174.7346742,-90,-57,-15
1746888174.738694,-87,-45,-22
1746888174.7397108,-75,-29,-17
1746888174.7432442,-78,-31,-31
1746888174.7442536,-73,-26,-36
1746888174.7477858,-48,-29,-27
1746888174.74881,-51,-19,-23
1746888174.7523587,-25,-10,-37
1746888174.753372,-25,-17,-39
1746888174.7569687,6,3,-35
1746888174.7579823,-5,3,-38
1746888174.7614923,21,16,-42
1746888174.7625027,33,3,-32
1746888174.7660654,41,10,-37
1746888174.7670817,40,15,-39
1746888174.7705686,60,29,-37
1746888174.7717526,70,30,-52
1746888174.7752674,93,33,-42
1746888174.776273,82,46,-53
1746888174.7797847,92,51,-53
1746888174.781046,97,37,-40
1746888174.7845628,100,62,-39
1746888174.7855716,97,50,-52
1746888174.7890875,98,52,-58
1746888174.7903478,91,63,-52
1746888174.7938585,82,67,-59
1746888174.7948644,89,58,-42
1746888174.7983768,82,65,-61
1746888174.7998903,77,80,-62
1746888174.8029158,61,80,-57
1746888174.8048718,52,82,-45
1746888174.807407,36,71,-63
1746888174.8094249,44,77,-54
1746888174.8119717,10,71,-50
1746888174.8139884,14,84,-64
1746888174.816501,-4,80,-62
1746888174.8185215,-3,83,-52
1746888174.8210015,-41,69,-65
1746888174.823043,-37,80,-58
1746888174.8256106,-53,70,-61
1746888174.8276403,-63,84,-59
1746888174.8301542,-81,66,-65
1746888174.832666,-75,65,-68
1746888174.8346817,-97,59,-61
1746888174.8371933,-82,71,-61
1746888174.8392022,-97,70,-62
1746888174.8417144,-101,60,-56
1746888174.844226,-94,58,-50
1746888174.8467655,-94,59,-63
1746888174.8488054,-92,42,-51
1746888174.8518329,-93,55,-52
1746888174.853468,-86,35,-65
1746888174.8564882,-82,29,-51
1746888174.8584943,-70,31,-54
1746888174.8610318,-74,28,-52
1746888174.8630462,-43,14,-68
1746888174.866528,-41,27,-68
1746888174.8675766,-21,0,-54
1746888174.8715959,-25,9,-66
1746888174.8721075,-10,6,-63
1746888174.8761213,-3,8,-67
1746888174.8766336,17,-2,-47
1746888174.881148,31,-18,-62
1746888174.8816667,51,-21,-56
1746888174.8863835,39,-19,-61
1746888174.8868892,76,-28,-48
1746888174.891413,69,-38,-45
1746888174.8964303,99,-46,-60
1746888174.8964303,88,-39,-50
1746888174.9010587,97,-59,-52
1746888174.9015667,85,-54,-48
1746888174.9055896,100,-56,-52
1746888174.906099,99,-62,-49
1746888174.910611,99,-72,-41

1746888174.9159598,77,-66,-39
1746888174.9164667,90,-59,-50
1746888174.9204876,53,-73,-47
1746888174.9209962,79,-80,-46
1746888174.925509,36,-69,-44
1746888174.9260259,49,-73,-45
1746888174.9305747,30,-88,-35
1746888174.9351115,-3,-87,-30
1746888174.9356823,12,-73,-31
1746888174.9397032,-27,-79,-23
1746888174.941693,-3,-82,-36
1746888174.94424,-63,-72,-37
1746888174.9462476,-38,-83,-23
1746888174.948748,-80,-82,-17
1746888174.9507613,-58,-69,-20
1746888174.9532735,-89,-64,-16
1746888174.95579,-81,-64,-23
1746888174.9577968,-94,-69,-19
1746888174.9608173,-98,-65,-23
1746888174.9628255,-100,-57,-26
1746888174.9660075,-95,-52,-18
1746888174.967518,-93,-38,-10
1746888174.9710321,-99,-48,-9
1746888174.972039,-87,-36,-21
1746888174.9754431,-94,-49,-23
1746888174.9764526,-76,-38,-17
1746888174.9799693,-76,-46,-16
1746888174.9814122,-58,-20,-8
1746888174.984927,-75,-34,-10
1746888174.9864523,-24,-15,-7
1746888174.989978,-44,-25,-8
1746888174.990991,-10,7,2
1746888174.9950006,-31,-18,5
1746888174.996016,23,16,4
1746888175.0000293,-10,7,3
1746888175.0005348,51,28,12
1746888175.0050507,15,15,2
1746888175.0055707,58,22,14
1746888175.0095804,39,21,10
1746888175.010087,86,46,10
1746888175.0146313,92,55,18
1746888175.0146313,62,30,10
1746888175.0201492,102,58,20
1746888175.0201492,80,37,5
1746888175.024696,105,70,13
1746888175.025202,96,40,9
1746888175.0292084,93,75,23
1746888175.0297158,101,45,20
1746888175.034256,79,78,27
1746888175.0347862,97,65,13
1746888175.038792,67,78,22
1746888175.0392983,81,69,31
1746888175.0433066,33,79,32
1746888175.043812,76,73,21
1746888175.0478234,13,69,32
1746888175.0483334,63,78,37
1746888175.0523407,-10,85,44
1746888175.0528483,36,85,32
1746888175.057365,-30,68,39
1746888175.0579357,21,81,36
1746888175.0619433,-61,72,32
1746888175.0629604,-16,72,31
1746888175.066983,-83,76,43
1746888175.0675082,-40,87,37
1746888175.0720394,-93,71,39
1746888175.0720394,-52,78,32
1746888175.0765681,-100,61,56
1746888175.0775838,-87,63,33
1746888175.0810978,-102,50,51
1746888175.0826223,-83,58,36
1746888175.0856295,-101,56,59
1746888175.0871413,-89,66,48
1746888175.0902157,-86,38,50
1746888175.0917344,-94,53,45
1746888175.0947433,-78,31,62
1746888175.096431,-92,40,44
1746888175.0994413,-58,14,48
1746888175.1015341,-88,29,46
1746888175.1043699,-17,6,47
1746888175.1063848,-66,32,52
1746888175.10891,6,-2,61
1746888175.1115148,-48,19,53
1746888175.1135223,24,-2,56
1746888175.1162593,-29,8,48
1746888175.1187751,54,-28,64
1746888175.1212873,-2,-7,53
1746888175.1238024,61,-32,56
1746888175.125811,26,-17,49
1746888175.1287742,83,-38,54
1746888175.1308653,54,-24,66
1746888175.1339,87,-44,64
1746888175.1359086,61,-34,58
1746888175.1386309,95,-50,49
1746888175.1406634,80,-43,61
1746888175.1431813,93,-53,50
1746888175.1458051,102,-52,54
1746888175.1478145,90,-77,68
1746888175.1508534,89,-52,61
1746888175.1528642,71,-76,63
1746888175.1558847,102,-63,66
1746888175.1574893,48,-67,53
1746888175.1610677,95,-67,54
1746888175.1620762,44,-70,59
1746888175.1663363,78,-69,50
1746888175.167457,14,-79,50
1746888175.1714666,62,-81,61
1746888175.1719735,-11,-86,54
1746888175.176492,-42,-75,49
1746888175.176492,33,-71,66
1746888175.18118,-52,-67,44
1746888175.1826952,9,-85,54
1746888175.1857052,-79,-74,46
1746888175.1877184,-21,-82,64
1746888175.1902387,-85,-66,49
1746888175.1922517,-31,-87,60
1746888175.1948023,-91,-56,44
1746888175.1973195,-58,-67,59
1746888175.1998367,-109,-51,55
1746888175.2023501,-84,-82,56
1746888175.2048705,-92,-56,39
1746888175.2074075,-90,-76,48
1746888175.2094147,-92,-42,40
1746888175.2124426,-108,-55,52
1746888175.2144535,-62,-20,38
1746888175.2175262,-93,-60,46
1746888175.2195556,-57,-27,35
1746888175.2224796,-92,-41,42
1746888175.2244878,-31,-8,41
1746888175.227523,-75,-35,52
1746888175.229569,2,-5,41
1746888175.2331831,-66,-21,40
1746888175.234733,32,8,39
1746888175.2382538,-57,-10,40
1746888175.2392638,57,24,23
1746888175.2432926,-18,-8,36
1746888175.2447867,70,20,18
1746888175.2483146,0,-5,34
1746888175.2498329,77,28,29
1746888175.2533655,29,4,37
1746888175.2548916,96,37,15
1746888175.258409,48,15,37
1746888175.2599409,103,57,13
1746888175.2634587,75,30,17
1746888175.264981,102,70,12
1746888175.2684948,79,47,22
1746888175.2700753,83,74,22
1746888175.2744992,101,40,18
1746888175.2750084,77,77,16
1746888175.2795243,108,59,19
1746888175.280051,49,85,3
1746888175.2845669,92,69,19
1746888175.2850945,26,85,-6
1746888175.2895534,84,68,16
1746888175.290067,12,71,-7
1746888175.2945979,74,74,11
1746888175.295116,-11,85,-8
1746888175.2996316,61,74,2
1746888175.30016,-27,77,-12
1746888175.3041673,27,72,7
1746888175.3046732,-63,83,2
1746888175.3091872,18,84,-9

1746888175.313842,-14,88,-8
1746888175.31435,-88,73,-12
1746888175.318866,-35,73,3
1746888175.3193846,-98,58,-17
1746888175.323911,-90,50,-19
1746888175.323911,-56,85,-4
1746888175.3289196,-77,75,-13
1746888175.3339465,-89,60,-19
1746888175.3339465,-83,45,-30
1746888175.3385491,-90,53,-21
1746888175.3390598,-65,20,-37
1746888175.3430676,-93,56,-14
1746888175.3440804,-44,22,-35
1746888175.348113,-102,56,-23
1746888175.348618,-15,9,-32
1746888175.3531291,-87,46,-27
1746888175.3536444,-8,5,-26
1746888175.3581524,-71,30,-25
1746888175.3586679,20,-1,-36
1746888175.362702,-55,12,-23
1746888175.363207,56,-25,-33
1746888175.3677666,-28,15,-30
1746888175.3682735,67,-22,-37
1746888175.372788,-9,-2,-41

1746888175.378301,92,-56,-47
1746888175.378301,31,-8,-43
1746888175.3829732,89,-56,-40
1746888175.383485,52,-14,-30
1746888175.3880026,107,-66,-44
1746888175.3885252,68,-32,-41
1746888175.39304,97,-69,-48
1746888175.3935618,85,-34,-47
1746888175.3979838,72,-76,-56
1746888175.3984907,96,-49,-38
1746888175.4030113,66,-68,-56
1746888175.4035382,96,-46,-45
1746888175.4075515,29,-79,-58
1746888175.408565,100,-57,-51
1746888175.4120815,9,-80,-52
1746888175.4130914,89,-70,-51
1746888175.416607,-11,-85,-67
1746888175.4181275,82,-77,-57
1746888175.4216466,-45,-73,-62
1746888175.4231756,67,-81,-62
1746888175.4261868,-61,-78,-57
1746888175.4278338,27,-83,-50
1746888175.4308434,-78,-73,-66
1746888175.4328623,11,-80,-48
1746888175.435872,-90,-68,-55
1746888175.437884,-5,-74,-56
1746888175.440834,-90,-65,-62
